name,place_id,types,user_ratings_total,rating,vicinity,business_status,lat,lng,X,Y,id_grid
모뎐,ChIJn7PjZ0mZfDURDGztfRvBelc,cafe|food|point_of_interest|establishment,10,4.5,마포구 서교동 동교로19길 52-7,OPERATIONAL,37.5578468,126.9172695,126.917002136803,37.5579773664912,1
베이글카페,ChIJV2uwPNyYfDURdLuGbg9wkCA,cafe|food|point_of_interest|establishment,2,4,마포구 서교동 449-21번지 동공빌라 1층,OPERATIONAL,37.5576272,126.9171923,126.917002136803,37.5579773664912,1
커피사랑방,ChIJ6cZZMtyYfDURIPO2h_PNYzk,cafe|food|point_of_interest|establishment,7,4.6,서교동 247-20번지 임오빌딩 1층 마포구 서울특별시 KR,OPERATIONAL,37.558347,126.9172759,126.917002136803,37.5579773664912,1
카페엘리,ChIJNWPNA92YfDUR6_7knu3MWEI,cafe|food|point_of_interest|establishment,4,4,동교동 203-10번지 102호 마포구 서울특별시 KR,OPERATIONAL,37.557829,126.9195493,126.9192656596,37.5579789649542,3
(주)요거프레소,ChIJsWLtVNyYfDURZ_f71SWvPZI,cafe|food|point_of_interest|establishment,,,연남동 571-10번지 4층 마포구 서울특별시 KR,OPERATIONAL,37.5577962,126.9189261,126.9192656596,37.5579789649542,3
선우 생카,ChIJKcjwcNGZfDURkrxFEdkx_kI,cafe|food|point_of_interest|store|establishment,,,마포구 월드컵북로6길 21,OPERATIONAL,37.5583245,126.919747,126.9192656596,37.5579789649542,3
커피볶는김대리,ChIJO9m0D92YfDURcMKrH_V_Trk,cafe|food|point_of_interest|establishment,9,4.8,연남동 570-36번지 101호 마포구 서울특별시 KR,OPERATIONAL,37.5583245,126.919747,126.9192656596,37.5579789649542,3
공상온도,ChIJZxJzxdyYfDURwGQp_EDcMxs,cafe|art_gallery|book_store|liquor_store|food|point_of_interest|store|establishment,101,4.4,마포구 동교동 203-11,OPERATIONAL,37.5575945,126.9197307,126.9192656596,37.5579789649542,3
라떼떼홍대입구역점,ChIJf88gVtyYfDURz_k5UQGYMx0,cafe|food|point_of_interest|establishment,,,일부 205-3번지 KR 서울특별시 마포구 동교동 1층,OPERATIONAL,37.5574416,126.9191632,126.9192656596,37.5579789649542,3
리쏘네,ChIJ02P7F92YfDUR5FWx-Mk5UDM,cafe|food|point_of_interest|establishment,23,4.1,마포구 동교동 동교로23길 32-15 1층,OPERATIONAL,37.557943,126.9204927,126.920397421065,37.557979747914,4
Acopia Cafe,ChIJMTngFt2YfDURg60MMdfdP0I,cafe|food|point_of_interest|establishment,,,마포구 동교동 203-57,CLOSED_TEMPORARILY,37.5581419,126.9202691,126.920397421065,37.557979747914,4
율곡,ChIJuUmV3RSZfDURc2FxiqlQogs,cafe|food|point_of_interest|establishment,12,4.8,KR 서울특별시 마포구 동교동 월드컵북로6길 24-7 1층 율곡,OPERATIONAL,37.5581355,126.9202369,126.920397421065,37.557979747914,4
キムデリ,ChIJQ6XRFt2YfDUROplHCtF5hhg,cafe|food|point_of_interest|establishment,,,마포구 월드컵북로6길,OPERATIONAL,37.5581897,126.9202071,126.920397421065,37.557979747914,4
룰루랄라카페,ChIJmcn6yDSZfDURg4M09sVlYRE,cafe|food|point_of_interest|establishment,1,5,마포구 월드컵북로6길 12-9 1층,OPERATIONAL,37.5578034,126.9200012,126.920397421065,37.557979747914,4
카페파랑,ChIJ4xvwPt2YfDURiphO7s3hYFI,cafe|food|point_of_interest|establishment,,,동교동 203-48번지 지동 1층 마포구 서울특별시 KR,OPERATIONAL,37.5582226,126.9207229,126.920397421065,37.557979747914,4
솜씨공간,ChIJ78HMBEmZfDUR7zMz0GXjk9o,cafe|food|point_of_interest|store|establishment,1,5,마포구 월드컵북로4길 29 202호,OPERATIONAL,37.5576362,126.9210313,126.920397421065,37.557979747914,4
모멘트커피,ChIJ46AfeOCZfDUR9OXIVK-R41E,cafe|food|point_of_interest|establishment,153,4.1,마포구 동교동 월드컵북로4길 29,OPERATIONAL,37.5576362,126.9210313,126.920397421065,37.557979747914,4
W카페,ChIJJS9YNN2YfDURAdNCPMmp0J0,cafe|food|point_of_interest|establishment,112,4.1,마포구 동교로25길 16,OPERATIONAL,37.5578764,126.921682,126.921529182574,37.5579805200261,5
(주)포토그룹더블유카페,ChIJJS9YNN2YfDURrCb52JAFuzQ,cafe|food|point_of_interest|establishment,,,동교동 200-18번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5578764,126.921682,126.921529182574,37.5579805200261,5
not bad,ChIJDx-4wseZfDURkOwjinHoljY,cafe|food|point_of_interest|establishment,2,5,마포구 동교동 204-50,OPERATIONAL,37.5582787,126.921142,126.921529182574,37.5579805200261,5
레드플랜트 3호점,ChIJxbnRE06ZfDUR39Q1V8DDYcc,cafe|food|point_of_interest|establishment,10,4.6,마포구 동교동 동교로25길 28,OPERATIONAL,37.5582787,126.921142,126.921529182574,37.5579805200261,5
Cafevave,ChIJzyH5cwaZfDUR4m47FhYCjqA,cafe|food|point_of_interest|establishment,33,4.4,마포구 203-30 카페베이브,OPERATIONAL,37.5576387,126.9210604,126.921529182574,37.5579805200261,5
솜씨공간,ChIJ78HMBEmZfDUR7zMz0GXjk9o,cafe|food|point_of_interest|store|establishment,1,5,마포구 월드컵북로4길 29 202호,OPERATIONAL,37.5576362,126.9210313,126.921529182574,37.5579805200261,5
모멘트커피,ChIJ46AfeOCZfDUR9OXIVK-R41E,cafe|food|point_of_interest|establishment,153,4.1,마포구 동교동 월드컵북로4길 29,OPERATIONAL,37.5576362,126.9210313,126.921529182574,37.5579805200261,5
비팩토리투에이앤,ChIJzT10L92YfDURibPWxLqQ55g,cafe|food|point_of_interest|establishment,,,마포구 동교동 201-48,OPERATIONAL,37.5574793,126.9212531,126.921529182574,37.5579805200261,5
카페 모인,ChIJH2hruMKYfDURkM-K2w72Xoo,cafe|food|point_of_interest|establishment,4,4.3,마포구 동교로 195,OPERATIONAL,37.5577742,126.9226197,126.922660944126,37.5579812812903,6
할리스커피 홍대역2번출구점,ChIJy6VMFwSZfDURUP8mBy1V6XI,cafe|food|point_of_interest|store|establishment,41,4.5,마포구 동교로 200,OPERATIONAL,37.5577307,126.923091,126.922660944126,37.5579812812903,6
포토N카페,ChIJZ-P54MWZfDUR6alvlOcDD74,cafe|food|point_of_interest|store|establishment,,,마포구 양화로 156 엘지팰리스 B125호,OPERATIONAL,37.5576485,126.923122,126.922660944126,37.5579812812903,6
1984 （カフェ・雑貨）,ChIJLcn4omSZfDURx18f2uUpz1o,cafe|food|point_of_interest|establishment,,,마포구,OPERATIONAL,37.5574189,126.9226402,126.922660944126,37.5579812812903,6
Creativity가 가득한,ChIJcbdcyHWZfDURdxXBoc-Zqbs,cafe|food|point_of_interest|establishment,,,"4층, １５８−２０ 동교동, 마포구",OPERATIONAL,37.557434,126.9229628,126.922660944126,37.5579812812903,6
Study room,ChIJG7SBbZuZfDURw50MOnAXByY,cafe|food|point_of_interest|establishment,,,"4층, １５８−２０ 동교동, 마포구",OPERATIONAL,37.557434,126.9229628,126.922660944126,37.5579812812903,6
상덕이커피,ChIJBQDAkcKYfDURW3fruuQBLhM,cafe|food|point_of_interest|establishment,18,3.7,마포구 월드컵북로 2길,OPERATIONAL,37.5576533,126.9237905,126.923792705721,37.5579820317067,7
카페아띠,ChIJp41mDU-ZfDURsiDXebgG8Ac,cafe|food|point_of_interest|establishment,,,마포구 동교로13길 38,OPERATIONAL,37.5576862,126.923487,126.923792705721,37.5579820317067,7
포비브라이트 홍대점 (FOURBRIGHT HONGDAE),ChIJT8U-e82ZfDUR_35uVwVA9xw,cafe|food|point_of_interest|establishment,4,4.3,마포구 서교동 양화로 171 삼성프라자 안 1층,OPERATIONAL,37.5575065,126.9240936,126.923792705721,37.5579820317067,7
커피 프린스,ChIJ0-71fsKYfDURxr6GBv02OsM,cafe|food|point_of_interest|store|establishment,,,마포구 동교동 155-30번지 1층,OPERATIONAL,37.5580076,126.9247675,126.924924467358,37.5579827712753,8
cafe FOREST,ChIJZ0B42umYfDUR9td52eUqdO0,cafe|food|point_of_interest|establishment,27,3.5,마포구 양화로 183,CLOSED_TEMPORARILY,37.5583278,126.9252241,126.924924467358,37.5579827712753,8
스타벅스 홍대공항철도역점,ChIJp7hhrOyZfDUR6yV9zt9blaY,cafe|food|point_of_interest|store|establishment,349,4.1,마포구 동교동 양화로 178,OPERATIONAL,37.55752,126.9251051,126.924924467358,37.5579827712753,8
Coffee N,ChIJEeFnY_eZfDUR2d5f2SDZr0E,cafe|food|point_of_interest|store|establishment,1,3,"03994, 177-1 양화로, 마포구",OPERATIONAL,37.5584444,126.9252225,126.924924467358,37.5579827712753,8
앙트레 카페,ChIJ1_jECcKYfDURFmuXm9bvF3Y,cafe|food|point_of_interest|establishment,18,4.1,마포구 AK& 양화로 188 4층,OPERATIONAL,37.5581291,126.9260272,126.926056229037,37.5579834999961,9
Publique,ChIJ1_mwO2aZfDURV3Vi0cDOxsM,bakery|cafe|food|point_of_interest|store|establishment,2,5,마포구 동교동 173-45,OPERATIONAL,37.5581366,126.9261139,126.926056229037,37.5579834999961,9
Dr. Robbin,ChIJRSc8TiKZfDURE4eETzSnrV4,cafe|restaurant|food|point_of_interest|establishment,13,4.2,마포구 양화로 192 5층,OPERATIONAL,37.5581716,126.9261542,126.926056229037,37.5579834999961,9
블랑,ChIJkdfV6OmYfDURDD5PCC4g2Lw,cafe|food|point_of_interest|establishment,5,4.8,동교동 173-14번지 1층 대영빌딩 마포구 서울특별시 KR,OPERATIONAL,37.5582843,126.9262057,126.926056229037,37.5579834999961,9
킥킥나무,ChIJkdfV6OmYfDURtaZ7kunQHvU,cafe|food|point_of_interest|establishment,64,4.4,동교동 173-14번지 하동 1층 마포구 서울특별시 KR,OPERATIONAL,37.5582843,126.9262057,126.926056229037,37.5579834999961,9
모펀,ChIJ4ZCYJKCZfDURFIOTsUBN0CA,cafe|food|point_of_interest|establishment,,,마포구 동교동 190-1,OPERATIONAL,37.557643,126.926422,126.926056229037,37.5579834999961,9
베질루르 홍대점,ChIJR93ezxWjfDUR4uP72JCbIUY,cafe|food|point_of_interest|establishment,7,4.1,마포구 동교동 190-1,OPERATIONAL,37.557643,126.926422,126.926056229037,37.5579834999961,9
허유산,ChIJj_7HMiuZfDURwjJBzIeEi1w,cafe|food|point_of_interest|establishment,4,4.5,마포구 양화로 188,OPERATIONAL,37.557643,126.926422,126.926056229037,37.5579834999961,9
델트렌홍대입구역1점,ChIJxU4C4-mYfDURSvtuPKlYZ4Q,cafe|food|point_of_interest|establishment,1,5,동교동 190-1번지 마포구 서울특별시 KR,OPERATIONAL,37.557643,126.926422,126.926056229037,37.5579834999961,9
커피빈 동교동삼거리점,ChIJxSDg7emYfDURajd_vLgLAoY,cafe|food|point_of_interest|store|establishment,70,4.2,마포구 동교동 173-16,OPERATIONAL,37.5583999,126.9264436,126.926056229037,37.5579834999961,9
와플샵 AK& 홍대점,ChIJlQaVEmSZfDUROsfrWHrRji8,cafe|food|point_of_interest|store|establishment,,,마포구 동교동 171-1,OPERATIONAL,37.5575895,126.9265455,126.926056229037,37.5579834999961,9
Yellow Bean cafe,ChIJSSyr-emYfDURkMbMrEV31T4,cafe|food|point_of_interest|establishment,21,4.5,마포구 신촌로2길 16,OPERATIONAL,37.5577011,126.9270652,126.927187990756,37.5579842178691,10
랠리 포인트,ChIJyfA92DOZfDURweFNuV08f6Q,cafe|food|point_of_interest|establishment,50,4.2,마포구 동교동 신촌로 12 동우빌딩 1층,OPERATIONAL,37.5579444,126.9276672,126.927187990756,37.5579842178691,10
이음카페,ChIJ9Y1oGeqYfDURY0Xnk7VbAkM,cafe|food|point_of_interest|establishment,,,동교동 174-11번지 12호 마포구 서울특별시 KR,OPERATIONAL,37.5579444,126.9276672,126.927187990756,37.5579842178691,10
무신사 테라스,ChIJlbAhCsWZfDURTpUxoPA7o0M,cafe|university|food|point_of_interest|store|establishment,260,4.3,동교동 190-1 KR 서울특별시 마포구 양화로 188 17층,OPERATIONAL,37.5575814,126.9268736,126.927187990756,37.5579842178691,10
커피써(COFFEESIR)홍대점,ChIJewpzFeqYfDUR6xzkbA-63Y4,cafe|food|point_of_interest|establishment,1,5,마포구 동교동 174-3번지 1층,OPERATIONAL,37.5578505,126.9284371,126.928319752515,37.5579849248943,11
익커피,ChIJxypOHH2ZfDURBNhLruzUai8,cafe|food|point_of_interest|establishment,18,4.9,마포구 신촌로 20 1층,OPERATIONAL,37.5578781,126.9285524,126.928319752515,37.5579849248943,11
커피릴레이,ChIJI2mvE-qYfDUROLYVB6TvPCY,cafe|food|point_of_interest|establishment,,,동교동 175-1번지 1층 좌측 마포구 서울특별시 KR,OPERATIONAL,37.5575337,126.9283828,126.928319752515,37.5579849248943,11
호박벌,ChIJq6qqqqeYfDURl9PyNG7qMkQ,cafe|food|point_of_interest|store|establishment,1,4,마포구 신촌로4길 5,OPERATIONAL,37.5575816,126.9286922,126.928319752515,37.5579849248943,11
토마스커피랩,ChIJXeRlUeaZfDURFdhl_z2nNpI,cafe|food|point_of_interest|store|establishment,,,마포구 동교동 179-40,OPERATIONAL,37.5575816,126.9286922,126.928319752515,37.5579849248943,11
랠리 포인트,ChIJyfA92DOZfDURweFNuV08f6Q,cafe|food|point_of_interest|establishment,50,4.2,마포구 동교동 신촌로 12 동우빌딩 1층,OPERATIONAL,37.5579444,126.9276672,126.928319752515,37.5579849248943,11
이음카페,ChIJ9Y1oGeqYfDURY0Xnk7VbAkM,cafe|food|point_of_interest|establishment,,,동교동 174-11번지 12호 마포구 서울특별시 KR,OPERATIONAL,37.5579444,126.9276672,126.928319752515,37.5579849248943,11
One of C,ChIJQQApWZGZfDURyES3YxUQZJ0,cafe|food|point_of_interest|store|establishment,29,4.7,서대문구 신촌로3길 5,OPERATIONAL,37.558327,126.9288196,126.928319752515,37.5579849248943,11
빛바람,ChIJN7wv_PKZfDURm4ank7rIAiY,cafe|food|point_of_interest|establishment,9,4.4,마포구 성산동 631-6 1층 101호,OPERATIONAL,37.5591225,126.9170507,126.917001119215,37.5588783552647,12
옐로우 라인 (Yellow Line Coffee),ChIJS8dym8KZfDURqHtp5xJuoYY,cafe|food|point_of_interest|store|establishment,,,마포구 성산동 631-6 KR 서울특별시 마포구 월드컵북로 57,OPERATIONAL,37.5591939,126.9170563,126.917001119215,37.5588783552647,12
커피사랑방,ChIJ6cZZMtyYfDURIPO2h_PNYzk,cafe|food|point_of_interest|establishment,7,4.6,서교동 247-20번지 임오빌딩 1층 마포구 서울특별시 KR,OPERATIONAL,37.558347,126.9172759,126.917001119215,37.5588783552647,12
카페 드 몽슈슈,ChIJwa4ex92YfDURmUm5bRlkzWo,cafe|food|point_of_interest|establishment,4,4,마포구 월드컵북로 54,OPERATIONAL,37.5591345,126.9176776,126.917001119215,37.5588783552647,12
일용할커피,ChIJW4vmud2YfDURvyEtkMrBn_I,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 487 391번지 2층,OPERATIONAL,37.5588095,126.9180943,126.918132894218,37.5588791599465,13
키레네도시21C,ChIJaxcNqJ6ZfDURykUj0o6n0S0,cafe|food|point_of_interest|establishment,21,4.7,마포구 연남동 월드컵북로 48-3,OPERATIONAL,37.5588807,126.9179948,126.918132894218,37.5588791599465,13
카페일리터 연남점,ChIJW4vmud2YfDURR_zXHYFsIF8,cafe|food|point_of_interest|establishment,4,4.5,마포구 연남동 487- 391 1층,OPERATIONAL,37.5587713,126.9180761,126.918132894218,37.5588791599465,13
행복을가득담은행담죽엔카페,ChIJN9l-x92YfDURH2xLd6_0E6g,cafe|food|point_of_interest|establishment,,,마포구 연남동 487-394,OPERATIONAL,37.5590411,126.9178091,126.918132894218,37.5588791599465,13
카페인썸니아,ChIJN9l-x92YfDURzbz1Y-0OUHs,cafe|food|point_of_interest|establishment,,,연남동 487-394번지 마포구 서울특별시 KR,OPERATIONAL,37.5590411,126.9178091,126.918132894218,37.5588791599465,13
서울 아일랜드,ChIJw2N68j6ZfDUR3EXeuRDYNdc,cafe|food|point_of_interest|establishment,3,4.7,마포구 연남동 564-37,OPERATIONAL,37.5587921,126.9186525,126.918132894218,37.5588791599465,13
카페 드 몽슈슈,ChIJwa4ex92YfDURmUm5bRlkzWo,cafe|food|point_of_interest|establishment,4,4,마포구 월드컵북로 54,OPERATIONAL,37.5591345,126.9176776,126.918132894218,37.5588791599465,13
커피구름,ChIJw6iRnt2YfDURRP2MXBTw6WM,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 564-13번지 1층 1호,OPERATIONAL,37.5592913,126.9189509,126.919264669265,37.55887995378,14
서울 아일랜드,ChIJw2N68j6ZfDUR3EXeuRDYNdc,cafe|food|point_of_interest|establishment,3,4.7,마포구 연남동 564-37,OPERATIONAL,37.5587921,126.9186525,126.919264669265,37.55887995378,14
브룩스빌커피앤티,ChIJE1_tUN2YfDURj7oG3a7BEM4,cafe|food|point_of_interest|establishment,6,3.5,마포구 서교동 월드컵북로6길,OPERATIONAL,37.5589638,126.9212748,126.921528219492,37.5588815089027,16
K301,ChIJQ0ZBeKaZfDURuxJm4n1V-0A,cafe|food|point_of_interest|establishment,,,마포구 동교동 204-17 반지층 k301,CLOSED_TEMPORARILY,37.5588012,126.9218226,126.921528219492,37.5588815089027,16
Hemans,ChIJ2ftek-KZfDURKiwW1KWQh1o,cafe|food|point_of_interest|establishment,6,5,마포구 동교동 동교로27길 21-12,OPERATIONAL,37.5588076,126.9218476,126.921528219492,37.5588815089027,16
핏트커피,ChIJI-UeZQ-ZfDURKnSCCrhxFqg,cafe|food|point_of_interest|establishment,56,4.4,마포구 서교동,OPERATIONAL,37.5590702,126.9211885,126.921528219492,37.5588815089027,16
카페디아이,ChIJ78JFrMKYfDURjRe7pvjVlJg,cafe|food|point_of_interest|establishment,2,3.5,마포구 동교동 204-34,OPERATIONAL,37.5586739,126.9221044,126.921528219492,37.5588815089027,16
앤하우스메가엠지씨커피동교점,ChIJK5pP_ueYfDURNsa3AioMoNo,cafe|food|point_of_interest|establishment,,,마포구 동교동 204-6,OPERATIONAL,37.5593681,126.9217409,126.921528219492,37.5588815089027,16
MEGA COFFEE,ChIJjf186JyZfDURjiZXfkHsjIs,cafe|food|point_of_interest|establishment,71,4.3,"64 서교동 월드컵북로6길, 마포구",OPERATIONAL,37.5594006,126.921741,126.921528219492,37.5588815089027,16
유아히어카페(YOUAREHERECAFE),ChIJuXofRN2YfDURnAKvetYfr3Y,cafe|food|point_of_interest|establishment,1,1,마포구 동교동 204-53,OPERATIONAL,37.55863,126.9209321,126.921528219492,37.5588815089027,16
커피를마시다,ChIJuXofRN2YfDURQyYAxs7M0UY,cafe|food|point_of_interest|establishment,,,동교동 204-53번지 2층 마포구 서울특별시 KR,OPERATIONAL,37.55863,126.9209321,126.921528219492,37.5588815089027,16
스튜디오 b1,ChIJbc5bQIiZfDUR43daxKa8MhA,cafe|food|point_of_interest|store|establishment,12,4.3,마포구 월드컵북로4길 61 지하1층,OPERATIONAL,37.558741,126.9222276,126.921528219492,37.5588815089027,16
AETHER,ChIJT0XSrpqZfDURpOwhzNQsn6s,cafe|food|point_of_interest|store|establishment,,,마포구 서교동 월드컵북로4길 61,OPERATIONAL,37.558741,126.9222276,126.921528219492,37.5588815089027,16
JASS,ChIJdfCnsMKYfDURCzhJalw1I0E,cafe|food|point_of_interest|establishment,1,4,마포구 동교로27길 3-14,OPERATIONAL,37.5588052,126.9227733,126.922659994671,37.5588822701919,17
자스아일랜드,ChIJZ5JI3j-ZfDUR9Rw3c67R_z4,cafe|food|point_of_interest|establishment,4,4.8,마포구 동교로27길 12,OPERATIONAL,37.5587521,126.9227998,126.922659994671,37.5588822701919,17
스튜디오 b1,ChIJbc5bQIiZfDUR43daxKa8MhA,cafe|food|point_of_interest|store|establishment,12,4.3,마포구 월드컵북로4길 61 지하1층,OPERATIONAL,37.558741,126.9222276,126.922659994671,37.5588822701919,17
AETHER,ChIJT0XSrpqZfDURpOwhzNQsn6s,cafe|food|point_of_interest|store|establishment,,,마포구 서교동 월드컵북로4길 61,OPERATIONAL,37.558741,126.9222276,126.922659994671,37.5588822701919,17
크랙커,ChIJkTudIeiYfDUR9M0_k4hHjGE,cafe|food|point_of_interest|establishment,228,4.1,마포구 동교로 211,OPERATIONAL,37.5589705,126.9232772,126.922659994671,37.5588822701919,17
카페디아이,ChIJ78JFrMKYfDURjRe7pvjVlJg,cafe|food|point_of_interest|establishment,2,3.5,마포구 동교동 204-34,OPERATIONAL,37.5586739,126.9221044,126.922659994671,37.5588822701919,17
딥까페,ChIJZ09mH-iYfDURn8Hiq58T5Lo,cafe|food|point_of_interest|establishment,,,동교동 198-13번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5586843,126.9233405,126.922659994671,37.5588822701919,17
Roasting factory,ChIJVflQZsmZfDURQYHqyy1re7I,cafe|food|point_of_interest|establishment,,,마포구 동교동 동교로 209,OPERATIONAL,37.5587763,126.9234522,126.923791769893,37.5588830206328,18
모파상 카페,ChIJg773LeiYfDURtaF6H2U7pJw,cafe|food|point_of_interest|establishment,151,3.8,마포구 양화로19길 22-13,OPERATIONAL,37.5588485,126.9242584,126.923791769893,37.5588830206328,18
딥까페,ChIJZ09mH-iYfDURn8Hiq58T5Lo,cafe|food|point_of_interest|establishment,,,동교동 198-13번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5586843,126.9233405,126.923791769893,37.5588830206328,18
크랙커,ChIJkTudIeiYfDUR9M0_k4hHjGE,cafe|food|point_of_interest|establishment,228,4.1,마포구 동교로 211,OPERATIONAL,37.5589705,126.9232772,126.923791769893,37.5588830206328,18
샌드커피 논탄토 연남점,ChIJLV2WT7eZfDURyYEHJ_aklb4,cafe|food|point_of_interest|establishment,181,4.3,마포구 동교로 212-16,OPERATIONAL,37.5592558,126.9241105,126.923791769893,37.5588830206328,18
빈스 아카데믹스,ChIJy-RTjhGZfDUR_7MAFdnrog4,cafe|food|point_of_interest|establishment,,,마포구 동교로46길 9,OPERATIONAL,37.5585411,126.9233535,126.923791769893,37.5588830206328,18
커피짱,ChIJV4JALeiYfDURWuXLIp-Vi-A,cafe|food|point_of_interest|establishment,50,4.5,마포구 동교동 154-25,OPERATIONAL,37.558704,126.924418,126.923791769893,37.5588830206328,18
딥 커피,ChIJyXRoIOiYfDURu-atzM-dCAU,cafe|food|point_of_interest|establishment,350,4.3,마포구 209 1층,OPERATIONAL,37.5584961,126.9233175,126.923791769893,37.5588830206328,18
Coffee Zzang,ChIJofCPOUyZfDURsFNqJclFRcQ,cafe|food|point_of_interest|establishment,2,5,마포구 양화로19길 22-16,OPERATIONAL,37.5587038,126.9244748,126.923791769893,37.5588830206328,18
Astronomers Coffee,ChIJp-OGzOmYfDURno6fLhy7W-Q,cafe|food|point_of_interest|store|establishment,131,4.4,마포구 양화로19길 22-30,OPERATIONAL,37.558953,126.924694,126.924923545156,37.5588837602257,19
카페 본주르,ChIJ08ejyumYfDURCtB3lkFd6QE,cafe|food|point_of_interest|establishment,56,4,마포구 양화로21길 23,OPERATIONAL,37.559279,126.9246171,126.924923545156,37.5588837602257,19
BLACKTEAD,ChIJudm9DdSZfDURaK0LB8EsY_U,cafe|food|point_of_interest|establishment,1,5,마포구 양화로21길 15 1층,OPERATIONAL,37.5588794,126.9249612,126.924923545156,37.5588837602257,19
블랙티드,ChIJ-aR6IM-ZfDURsr9PpuJ1cnA,cafe|food|point_of_interest|establishment,3,3.7,마포구 동교동 154-5,OPERATIONAL,37.5588794,126.9249612,126.924923545156,37.5588837602257,19
연남동 고양이 카페 yeonnamdong cat cafe,ChIJebInzJqZfDURXU46kEKGKyI,cafe|food|point_of_interest|establishment,29,4.5,마포구 양화로21길 15 KR,OPERATIONAL,37.5588794,126.9249612,126.924923545156,37.5588837602257,19
빌보드게임카페,ChIJFWZPbtSZfDURm1IGiTCc6uA,cafe|food|point_of_interest|establishment,12,4.8,마포구 양화로21길 17,OPERATIONAL,37.5589563,126.9248899,126.924923545156,37.5588837602257,19
청춘고양이카페,ChIJR8YxyemYfDURdWaunPmISF4,cafe|food|point_of_interest|establishment,1,1,마포구 양화로21길 15,OPERATIONAL,37.5588964,126.9250039,126.924923545156,37.5588837602257,19
Cafe Interview,ChIJXTjOy-mYfDURCNBk6VQP0_Q,cafe|food|point_of_interest|establishment,3,4,마포구 양화로21길 21 2층,CLOSED_TEMPORARILY,37.5590531,126.9248354,126.924923545156,37.5588837602257,19
아스트로노머스커피,ChIJb3nYUuGYfDUR91uJths02ZY,cafe|food|point_of_interest|store|establishment,4,4,마포구 동교동 154-29,OPERATIONAL,37.5589662,126.9246996,126.924923545156,37.5588837602257,19
LOUNGE MARKET,ChIJedwTUneZfDURbQlCnEZMue0,cafe|food|point_of_interest|establishment,29,3.8,마포구 서교동 월드컵북로2길 93,OPERATIONAL,37.5587238,126.9247937,126.924923545156,37.5588837602257,19
HIBROW,ChIJCVcGz-mYfDURauyRlKc5YRc,cafe|food|point_of_interest|establishment,1,3,마포구 동교동 154-7,OPERATIONAL,37.55871,126.9250825,126.924923545156,37.5588837602257,19
cremignon,ChIJCV60N2GZfDURE66p3FpJ0eE,cafe|food|point_of_interest|establishment,1,5,마포구 동교동 154-27,OPERATIONAL,37.5589013,126.9245773,126.924923545156,37.5588837602257,19
Coffee Zzang,ChIJofCPOUyZfDURsFNqJclFRcQ,cafe|food|point_of_interest|establishment,2,5,마포구 양화로19길 22-16,OPERATIONAL,37.5587038,126.9244748,126.924923545156,37.5588837602257,19
김민정픽,ChIJtT1ExHKZfDURPVcKVY0mXLw,cafe|food|point_of_interest|establishment,,,부천시 원미구 중2동 신흥로 190-1,OPERATIONAL,37.5593087,126.9249251,126.924923545156,37.5588837602257,19
커피짱,ChIJV4JALeiYfDURWuXLIp-Vi-A,cafe|food|point_of_interest|establishment,50,4.5,마포구 동교동 154-25,OPERATIONAL,37.558704,126.924418,126.924923545156,37.5588837602257,19
JAVA Cafe&Pub(자바카페앤펍),ChIJt6LiUPSZfDURNccfIwxABt8,bar|cafe|food|point_of_interest|establishment,,,마포구 월드컵북로2길 89,OPERATIONAL,37.5585338,126.9246017,126.924923545156,37.5588837602257,19
카페연탑,ChIJdcU70-mYfDURwa31F3JxsoA,cafe|food|point_of_interest|establishment,,,마포구 동교동 154-11번지 3층,OPERATIONAL,37.5585338,126.9246017,126.924923545156,37.5588837602257,19
Cafe Bonjur - 2nd floor,ChIJ08ejyumYfDURIkYcZ7MPNrs,cafe|food|point_of_interest|store|establishment,11,3.6,마포구 양화로21길 23,OPERATIONAL,37.559279,126.9246171,126.924923545156,37.5588837602257,19
CoffeeBe,ChIJsaU9x-mYfDURPdpAxDtd_Cw,cafe|food|point_of_interest|establishment,78,3.9,마포구 동교동 147-87,OPERATIONAL,37.5588908,126.9254776,126.924923545156,37.5588837602257,19
Coffee N,ChIJEeFnY_eZfDUR2d5f2SDZr0E,cafe|food|point_of_interest|store|establishment,1,3,"03994, 177-1 양화로, 마포구",OPERATIONAL,37.5584444,126.9252225,126.924923545156,37.5588837602257,19
모파상 카페,ChIJg773LeiYfDURtaF6H2U7pJw,cafe|food|point_of_interest|establishment,151,3.8,마포구 양화로19길 22-13,OPERATIONAL,37.5588485,126.9242584,126.924923545156,37.5588837602257,19
일테조로,ChIJL7Qmv-mYfDURWpec700zo7M,cafe|food|point_of_interest|establishment,,,마포구 양화로23길 10-8,OPERATIONAL,37.5590683,126.9256161,126.924923545156,37.5588837602257,19
Coffee Vanesse,ChIJQdRGlOmYfDURvvwt-Qhm9Ks,cafe|food|point_of_interest|establishment,,,마포구 연희로 1-1,CLOSED_TEMPORARILY,37.5589617,126.9261203,126.926055320461,37.5588844889703,20
